dataset,BernoulliNB,ComplementNB,GaussianNB,MultinomialNB,PW-NB(auto),PW-NB(k=15),PW-NB(k=30),PW-NB(k=45),PW-NB(k=5)
semeion,0.8537177803046914,0.7404131667744492,0.7934129820562082,0.8447754402677361,0.807966532954641,0.8042414902483305,0.8089887003115557,0.8079255614684084,0.7977667431143833
sonar,0.7504866940988896,0.7438658757337248,0.6773149881731118,0.7507494277121751,0.6744003212653098,0.6837293255943141,0.6693547527986887,0.6787593929928025,0.6741677401919359
spambase,0.8964799138399077,0.8356073394703769,0.8194571535788638,0.8804928179857235,0.834103433495849,0.8330629979278189,0.8334623802483915,0.8340906260960279,0.8318004864304844
texture,0.5439740297303208,0.5362000378132115,0.7701037696151122,0.8584087646038394,0.7814040914886029,0.7760174214619979,0.7799048003156729,0.7824891390342861,0.7745282580427608
thyroid-ann,0.6590654026154834,0.5172333940438507,0.07136922291350123,0.3269569627446935,0.1257845178335017,0.12851288741552908,0.12963018706824733,0.1241527977745388,0.12417738334893651
vehicle,0.4199011666025859,0.42460388940170085,0.4159964992797251,0.5296030915545088,0.43947345031050233,0.4269391095173158,0.4278673227739169,0.4383849874209048,0.44353150736427216
vowel,0.3162698692825897,0.06130212622903182,0.35292547477757774,0.05133283375473069,0.1443798110924238,0.16377042413531476,0.16245117169446882,0.1443798110924238,0.2030130949793023
waveform-5000,0.7695878968952116,0.68968503058926,0.7860839342287227,0.8079194580291107,0.7975926414758605,0.7981116338963765,0.7973786503843224,0.7959073890989293,0.7975926414758605
wilt,0.4861420375780865,0.47564365887587057,0.6513593484156674,0.4861420375780865,0.7333266719568222,0.7333266719568222,0.7131267920647308,0.6918041014772828,0.7293488302011512
wine,0.9281348281348281,0.8684426684426685,0.9783305583305584,0.9449475524475524,0.9732656232656233,0.9732656232656233,0.9732656232656233,0.9732656232656233,0.9732656232656233
wine-quality-red,0.2721843090409707,0.2447082311184705,0.29850915622255697,0.18602797760897563,0.2955321945428465,0.29506117507642843,0.29506117507642843,0.29506117507642843,0.2955321945428465
wine-quality-white,0.19826386291144887,0.1630028051310198,0.2746921783232214,0.08847274594328172,0.2560229499360228,0.2560229499360228,0.2560229499360228,0.2560229499360228,0.2560229499360228
